12 12 21 21
18 21 17 28
20 20 17 27
12 22 26 30
11 20 6 16
7 8 13 16
13 14 5 10
2 6 18 24
9 18 15 17
8 22 26 30
15 17 26 27
15 20 8 28
20 20 10 22
21 22 4 16
11 18 26 26
0 18 10 28
1 2 15 16
12 19 4 12
3 21 25 27
20 21 3 17
13 21 13 23
11 17 15 24
9 20 27 29
22 23 6 29
2 10 3 7
21 23 3 8
14 18 27 28
17 20 21 25
13 21 20 26
3 17 3 22
9 16 8 18
7 9 9 29
6 21 25 27
21 22 19 23
13 16 18 27
6 6 8 8
2 14 3 11
12 19 7 30
3 11 21 24
3 21 24 28
12 16 15 26
18 20 27 29
13 20 16 27
6 10 18 21
8 15 10 10
12 14 28 30
3 11 6 29
21 21 27 27
7 17 3 14
4 15 16 21
20 22 28 28
21 22 22 26
11 18 8 20
6 19 27 30
8 11 23 27
6 12 20 26
22 22 4 15
1 18 5 28
12 15 23 29
4 22 1 2
14 19 8 14
8 21 28 28
20 22 23 27
10 12 16 20
22 22 28 29
19 22 19 30
22 23 6 15
18 23 30 30
8 16 6 11
5 21 0 3
23 23 10 12
14 21 27 27
17 18 15 16
1 5 25 27
5 21 8 10
6 8 5 16
1 17 27 29
4 13 3 29
1 22 16 26
10 14 15 18
4 7 2 20
4 18 4 25
1 4 2 11
11 20 23 25
12 16 12 26
23 23 6 6
3 20 7 20
8 12 30 30
2 20 4 29
23 23 8 21
16 20 14 29
21 22 15 24
13 21 16 17
19 20 27 28
11 21 0 7
14 22 16 28
12 23 11 18
13 13 21 24
18 20 15 20
12 17 3 19
5 9 19 20
16 16 29 29
9 20 4 7
2 9 14 15
23 23 15 17
2 10 23 27
11 14 26 29
4 10 18 28
11 21 20 28
1 4 7 16
14 18 25 28
0 6 10 30
19 21 4 18
8 14 24 27
5 15 3 5
15 23 22 28
4 20 5 18
13 21 7 17
11 21 19 30
5 9 11 30
0 22 27 28
4 16 15 26
6 8 14 30
2 9 5 6
12 19 14 26
15 21 1 15
23 23 20 24
6 20 17 19
12 16 3 12
14 22 10 16
12 16 18 27
4 13 10 26
2 11 11 18
17 20 4 14
16 16 19 28
19 20 3 25
4 13 9 14
2 14 1 10
4 22 27 29
16 17 7 20
5 10 30 30
21 22 18 19
15 19 26 27
5 11 11 15
7 14 16 24
17 20 24 26
11 21 24 30
6 15 16 30
17 18 24 27
20 22 22 27
13 18 13 23
8 11 3 20
7 12 27 29
18 20 22 27
14 22 21 28
21 21 12 29
12 13 10 19
19 19 1 12
6 12 3 4
10 21 30 30
1 20 14 21
3 22 13 21
21 22 8 19
14 22 28 29
19 22 8 12
8 21 13 20
12 21 8 14
10 14 9 10
21 22 27 29
21 21 5 21
18 23 2 22
2 4 25 27
1 13 21 26
12 15 10 13
1 11 14 28
22 23 1 10
8 12 28 30
9 12 4 30
10 14 4 14
21 23 10 23
22 22 11 26
3 20 13 28
8 10 10 19
4 8 20 27
5 8 10 25
20 21 21 22
17 20 6 29
6 22 27 27
11 15 15 22
6 20 29 30
8 13 10 17
13 15 9 24
22 23 21 24
12 23 1 27
4 8 24 27
23 23 10 21
17 21 3 7
7 9 30 30
15 18 8 12
9 19 24 29
23 23 13 17
12 18 20 23
20 22 19 23
3 5 19 28
20 21 11 14
22 22 16 24
16 21 29 30
22 23 25 30
19 20 18 27
15 17 26 28
6 18 11 14
15 16 23 23
9 14 3 16
3 22 9 25
17 19 10 12
3 21 14 30
5 21 9 16
2 7 17 23
12 19 21 24
4 22 10 28
9 23 3 5
5 19 5 28
10 10 14 20
21 21 13 20
23 23 30 30
20 21 17 21
4 21 27 28
19 21 3 25
11 18 20 28
5 9 26 26
17 18 15 19
13 23 25 26
23 23 29 29
21 23 14 21
11 14 8 26
6 8 2 16
15 20 24 29
17 21 7 20
12 21 11 24
16 18 8 16
16 19 28 28
17 22 6 6
1 7 29 30
1 16 0 26
20 23 8 13
1 22 15 28
20 23 30 30
22 23 5 30
9 9 13 13
7 17 1 9
15 18 7 8
21 23 4 15
11 18 14 16
21 22 3 28
22 22 14 26
8 19 28 28
23 23 10 27
10 13 11 14
14 22 15 25
17 18 28 30
11 22 29 29
20 23 11 18
19 19 9 26
18 19 13 26
17 18 21 30
2 12 16 18
1 19 0 19
2 7 26 28
20 21 2 18
11 11 20 26
21 21 22 28
14 15 5 9
6 16 9 16
13 19 30 30
14 17 1 28
13 19 16 24
16 20 19 23
13 14 20 29
6 21 5 12
6 22 22 24
14 18 28 29
14 23 5 24
0 8 29 29
14 20 27 30
21 22 14 19
20 20 22 23
3 5 22 27
16 23 10 16
10 10 17 25
4 5 24 27
9 21 8 26
10 22 18 28
11 13 11 14
7 7 16 23
23 23 2 25
17 22 24 29
12 20 18 28
8 20 28 30
7 13 23 26
19 21 4 19
21 21 22 26
9 15 30 30
3 19 22 27
5 9 25 29
19 21 11 24
18 20 15 25
22 23 27 29
3 20 9 23
13 14 23 27
5 16 15 15
8 20 2 9
17 22 23 28
16 17 3 16
5 19 11 28
21 23 18 29
22 23 27 29
1 10 26 30
5 7 20 28
4 22 27 30
9 16 3 25
16 21 20 23
1 14 12 28
3 14 22 25
15 15 17 30
5 17 26 28
8 12 19 27
9 14 9 12
8 15 20 20
6 8 4 7
3 9 14 17
16 16 12 29
12 15 3 10
19 20 11 26
13 15 12 20
20 22 14 18
8 18 17 23
2 15 20 25
5 10 0 12
20 23 6 25
10 16 16 21
7 12 16 29
18 19 29 30
19 22 25 26
17 22 27 28
12 16 16 21
16 20 24 25
16 20 3 18
5 7 27 29
8 11 17 26
5 23 10 27
17 19 14 23
3 4 4 18
15 22 22 24
11 11 8 21
19 20 0 1
20 23 10 17
3 11 6 6
13 20 14 17
2 22 28 29
20 22 17 27
5 21 12 14
11 21 29 29
1 15 22 27
7 23 22 28
22 23 15 18
15 19 8 19
18 21 25 25
4 17 13 27
17 21 4 25
19 20 5 5
5 21 5 19
11 11 28 28
13 19 16 22
13 22 3 19
1 9 13 14
1 8 26 30
15 21 13 25
17 19 5 19
21 22 18 28
3 6 5 25
14 17 18 22
8 12 29 29
22 23 30 30
6 8 23 27
8 12 20 25
17 20 3 24
16 22 5 22
11 22 19 22
3 17 30 30
14 21 15 15
16 20 4 18
4 6 10 13
19 22 27 27
12 18 12 27
11 22 0 11
8 11 1 14
10 13 2 12
17 18 25 26
15 16 19 21
6 17 21 23
11 17 1 18
18 18 26 29
21 22 10 22
10 19 18 27
6 11 15 22
10 21 27 27
2 7 6 25
13 14 30 30
1 4 8 10
19 21 30 30
8 21 6 23
9 18 27 29
8 14 1 30
13 17 19 26
20 21 13 28
16 19 0 20
17 22 20 28
17 22 28 30
14 21 7 8
6 8 15 26
14 15 4 19
18 21 25 28
2 4 11 12
0 20 4 10
12 22 14 23
8 18 22 28
9 17 7 25
7 21 8 24
12 12 30 30
12 16 22 29
14 20 13 22
8 22 24 24
7 14 4 28
20 22 16 26
11 13 13 26
19 21 17 26
12 22 25 26
22 22 7 23
8 22 4 20
16 21 15 16
5 13 20 23
21 22 12 22
19 20 3 25
12 15 6 11
14 17 11 27
6 14 6 21
22 22 4 21
4 5 20 21
5 15 28 29
10 18 9 9
0 3 15 29
21 22 22 26
22 23 22 25
4 19 26 29
8 18 22 26
16 23 9 28
15 18 16 28
8 18 2 14
8 14 2 24
20 22 20 25
22 22 2 3
8 11 26 28
13 21 29 30
23 23 17 25
12 21 23 26
19 20 9 26
23 23 21 27
2 23 10 25
1 11 7 26
12 13 28 30
11 22 21 24
2 2 28 30
6 11 6 13
7 16 30 30
21 21 16 29
10 19 27 28
12 12 11 22
4 13 16 23
14 22 25 28
6 9 29 30
22 22 3 20
7 20 25 29
4 16 15 27
0 11 5 25
17 22 21 21
8 22 8 11
17 22 14 22
13 22 11 21
10 10 20 29
8 22 1 10
10 13 8 21
7 9 20 22
22 23 3 4
17 23 10 22
3 10 13 27
2 2 29 30
2 7 5 20
13 21 24 30
8 19 15 26
19 22 10 17
11 13 1 6
20 23 5 8
17 21 26 30
4 16 28 29
19 20 5 9
3 9 10 25
16 21 28 28
7 12 25 26
17 21 17 18
15 18 27 30
5 12 9 24
18 21 11 18
9 10 29 30
12 13 28 30
11 12 19 20
18 22 30 30
3 4 19 27
9 13 27 27
15 18 25 25
0 20 3 4
7 18 30 30
18 22 13 21
12 19 3 20
4 17 6 20
11 15 10 26
2 6 20 23
2 21 2 4
15 16 5 16
14 15 13 15
11 13 8 28
15 19 21 24
1 1 20 29
16 18 16 22
17 21 28 29
4 7 8 22
16 17 12 15
12 19 20 28
9 9 10 21
4 6 18 25
19 22 8 28
23 23 25 28
13 19 10 13
19 22 6 20
1 20 22 27
10 13 6 10
0 0 9 14
21 23 21 23
0 13 28 30
0 13 30 30
10 10 2 17
9 20 20 25
23 23 29 29
15 22 28 29
3 15 23 26
19 23 20 25
21 22 17 25
10 18 22 25
4 17 19 22
6 16 21 23
16 16 2 10
3 4 29 30
20 21 27 29
15 19 26 28
8 14 14 30
22 22 22 30
19 21 26 27
11 14 19 28
13 13 10 22
22 22 29 29
11 14 24 27
4 12 25 27
19 22 7 25
12 15 18 25
22 23 9 29
12 21 29 29
15 20 1 21
2 20 8 17
6 18 17 18
14 22 24 26
2 4 3 5
2 21 6 17
10 16 13 24
18 18 27 28
6 22 13 26
5 12 4 10
5 20 17 26
9 15 27 28
12 16 24 29
11 11 24 28
12 17 26 28
8 11 27 28
8 21 24 29
17 19 19 26
8 14 2 17
6 21 8 23
7 20 22 26
2 13 27 28
17 18 12 20
0 23 24 27
1 20 8 16
2 19 13 28
20 23 21 23
22 23 1 16
8 12 18 19
22 22 6 18
4 20 8 20
11 21 14 26
12 15 15 21
17 19 26 28
0 23 23 24
10 16 16 20
15 18 16 18
15 18 12 29
23 23 0 15
8 16 16 28
13 23 29 29
23 23 12 22
5 12 5 17
12 22 15 23
19 22 2 10
11 17 2 3
9 14 11 23
1 13 6 26
11 22 19 21
17 23 19 28
19 22 8 14
8 15 14 25
17 20 3 20
1 22 8 21
20 22 16 28
0 3 20 27
21 23 3 9
14 22 18 22
20 20 13 17
10 17 21 27
14 18 6 7
20 21 4 10
9 19 4 14
10 18 27 29
12 13 10 17
14 15 19 26
14 20 27 29
6 12 11 25
7 8 3 10
9 12 4 9
15 17 6 20
22 22 10 13
4 19 6 14
6 13 6 27
4 6 26 27
19 21 16 20
19 23 30 30
2 15 10 10
21 21 18 27
13 21 12 27
14 19 15 26
10 14 19 25
6 13 9 28
5 12 3 20
7 22 5 28
6 19 23 30
17 22 0 12
11 15 7 26
22 22 27 29
12 12 9 17
19 22 7 11
4 18 0 29
8 18 27 29
8 15 0 11
22 23 12 13
11 17 15 30
9 20 16 22
9 19 21 24
8 17 15 18
23 23 16 18
3 16 9 29
14 14 4 6
7 9 21 26
12 17 24 28
12 15 13 17
1 14 22 30
19 20 21 28
13 23 15 23
9 12 26 30
3 5 29 30
19 19 2 27
6 6 6 23
16 20 16 30
1 23 2 11
5 17 27 28
12 12 3 27
22 22 1 8
19 23 28 28
17 22 27 29
19 19 22 25
13 17 23 30
7 8 6 8
12 21 29 29
14 19 0 23
14 18 25 26
9 21 21 23
4 20 17 22
13 13 19 25
5 9 12 22
3 5 10 22
9 16 18 28
1 10 12 26
14 17 3 28
7 11 21 30
10 15 28 29
18 21 12 13
11 13 23 26
18 20 26 29
4 11 17 20
11 19 7 8
15 21 1 14
2 13 20 28
18 20 4 14
4 6 7 29
7 11 16 28
18 23 5 23
13 20 4 17
12 14 21 25
19 19 29 29
20 20 24 26
16 19 19 29
22 23 4 29
8 12 30 30
6 11 21 25
9 13 17 30
7 9 12 25
