10 21 18 25
5 11 23 25
3 21 11 16
5 20 17 30
20 23 11 14
3 6 14 28
8 16 21 25
11 17 20 27
1 20 3 9
7 21 23 30
8 19 26 28
20 22 26 29
20 22 17 29
11 23 27 29
10 14 10 25
2 4 24 27
0 21 13 22
16 19 1 6
1 18 28 30
17 22 2 26
7 14 7 24
12 21 15 23
6 11 7 25
5 20 17 26
10 16 25 29
9 21 7 25
7 20 16 25
4 17 22 29
14 23 26 29
3 9 4 7
4 6 13 20
17 22 25 30
1 19 12 26
17 22 25 30
1 9 11 26
1 14 16 27
7 16 4 29
11 13 12 16
7 18 16 24
5 22 15 20
9 22 14 25
16 23 27 29
1 13 20 28
16 21 1 21
8 21 17 22
20 23 16 23
1 7 0 14
6 16 26 30
5 18 22 29
6 15 20 25
19 22 12 28
16 23 23 26
18 22 21 26
15 17 9 25
10 22 25 28
19 23 23 27
17 22 24 27
11 21 17 20
17 20 8 16
10 23 6 23
3 6 14 17
13 20 13 21
0 8 24 27
4 21 11 21
14 19 4 18
3 8 16 28
11 15 16 19
21 23 18 22
11 15 2 29
5 8 16 19
7 22 25 27
12 14 1 23
10 19 19 28
3 9 13 28
11 20 12 18
6 11 8 13
8 20 13 21
14 22 28 30
5 7 7 14
18 20 6 23
1 8 18 30
19 22 10 18
7 19 21 26
1 11 3 17
10 13 9 28
14 18 21 26
1 13 23 27
3 18 3 25
18 22 25 27
18 22 6 12
13 19 19 25
10 21 10 19
3 6 7 26
14 20 16 28
16 22 7 19
7 19 9 19
18 21 25 30
10 19 21 24
19 21 25 29
16 18 18 26
18 20 7 27
5 22 7 23
16 19 8 20
21 23 4 27
2 21 22 26
1 17 21 23
17 23 16 27
6 14 5 18
20 23 17 27
13 20 0 19
15 19 14 23
5 7 22 30
3 12 2 8
20 23 1 24
10 22 4 11
10 18 10 28
3 6 17 29
9 22 3 18
3 5 21 24
16 19 15 25
13 21 27 29
19 21 7 11
17 21 19 28
16 19 7 15
7 18 20 27
1 23 7 13
12 18 23 27
4 13 26 29
4 7 19 22
19 21 15 24
7 10 9 22
12 19 0 27
5 12 11 28
7 16 2 25
2 12 3 14
14 17 26 28
19 22 18 22
1 22 1 9
13 22 12 22
